sentence_id,entity_tag,entity_src,entity_tgt
eb17e180,<entity1>,Slumdog Millionaire,Slumdog Millionär
caca7009,<entity1>,Slumdog Millionaire,Slumdog Millionär
caca7009,<entity2>,Danny Boyle,Danny Boyle
029fbc4f,<entity1>,Johnny Depp,Johnny Depp
029fbc4f,<entity2>,The Matrix,Matix
c7283d38,<entity1>,The Karate Kid,Karate Kid
cc087126,<entity1>,Ian McKellen,Ian McKellen
cc087126,<entity2>,The Hobbit,Hobbit
467ac936,<entity1>,Planet of the Apes,Planet der Apes
bf17e7ba,<entity1>,Viggo Mortensen,Viggo Mortensen
bf17e7ba,<entity2>,Oscar,Oskar
9e9a69b4,<entity1>,Liam Neeson,Liam Neeson
9e9a69b4,<entity2>,Oscar,Oskar
9e9a69b4,<entity3>,Schindler's List,Schindlers List
26304faf,<entity1>,Nakatomi Plaza,Nakatomi Plaza
96a609a7,<entity1>,Steven Spielberg,Steven Spielberg
96a609a7,<entity2>,Oscar,Oscar
3065ebc6,<entity1>,Morgan Freeman,Morgan Freeman
3065ebc6,<entity2>,The Shawshank Redemption,Die Verurteilten - Die Erlösung
a82a3de4,<entity1>,Parasite,Parasite
a82a3de4,<entity2>,Oscar,Oscar
84935693,<entity1>,BTS Tour,Wings Tour
84935693,<entity2>,The Wings Tour,Love Yourself World Tour
7eb645c9,<entity1>,Blackpink,Black Pink
91b92029,<entity1>,Grammy Awards,Gammy Awards
91b92029,<entity2>,Drake,Drake
1875dee7,<entity1>,Can't Feel My Face,Can' T Feel My Face
1875dee7,<entity2>,Weeknd,Weeknd
d61826dc,<entity1>,BTS,BTS
d61826dc,<entity2>,Korean,Hwarang
d61826dc,<entity3>,Hwarang: The Poet Warrior Youth,Die Dichter-Krieger-Jugend
59b1c8f7,<entity1>,The Beatles,Beattles
10e6edfd,<entity1>,The Beatles,Beattles
3591ff40,<entity1>,Guns N' Roses,Guns N' Roses
3591ff40,<entity2>,American Music Awards,American Music Award
303fad2c,<entity1>,Billy Squire,Billy Squire
daeb6e88,<entity1>,Blackpink,Black Pink
42da5d31,<entity1>,Beyoncé,Beyonce
42da5d31,<entity2>,Shakira,Shakira
a9664c5c,<entity1>,Championships,Michael Jordan
a9664c5c,<entity2>,Michael Jordan,Kobe Bryant
7fd6da80,<entity1>,Super Bowls,Superbowls
7fd6da80,<entity2>,NY Giants,NY Giants
7fd6da80,<entity3>,NY Jets,NY Jets
952415ed,<entity1>,Grand Slams,Grand Slams
952415ed,<entity2>,Roger Federer,Roger Federer
952415ed,<entity3>,Rafael Nadal,Rafael Nadal
7ff8f677,<entity1>,USA,USA
7ff8f677,<entity2>,Olympics,Olympischen Spielen
c5aa28d9,<entity1>,Mick Schumacher,Mick Schumacher
192de488,<entity1>,Aly Raisman,Aly Raisman
6a73483f,<entity1>,Suni Lee,Suni Lee
8955d436,<entity1>,U.S.,USA
481c94de,<entity1>,Germany,Deutschland
e62fabad,<entity1>,Liverpool,Liverpool
e62fabad,<entity2>,AC Milan,AC Mailand
4e8e17f3,<entity1>,Grand Slam,Grand-Slam-Turnier
4e8e17f3,<entity2>,Novak Djokovic,Novak Djokovic
a9f43666,<entity1>,USA,USA
a9f43666,<entity2>,Olympics,Olympischen Spiele
7b770c18,<entity1>,Premier League,Leicester City
a73846e4,<entity1>,Premier League,Liverpool
f1ee043d,<entity1>,European,Premier League
f1ee043d,<entity2>,UEFA Champions League,UEFA Champions League
0cfebac3,<entity1>,French Open,French Open
0cfebac3,<entity2>,Manacor,Manacor
0cfebac3,<entity3>,Mallorca,Mallorca
0cfebac3,<entity4>,Spain,Spanien
6e9a7802,<entity1>,Chicago Blackhawks,Chicago Blackhawks
6e9a7802,<entity2>,Winter Olympics,Olympischen Winterspiele
fbb9d5f9,<entity1>,California,Kalifornien
fbb9d5f9,<entity2>,Chone Figgins,Chone Figgins
b4806408,<entity1>,Formula 1,Formel 1
48460d14,<entity1>,US Open,US Open
4dd46b8a,<entity1>,Cristiano Ronaldo,Cristiano Ronaldos
4dd46b8a,<entity2>,Manchester United,Manchester United
d9a5c028,<entity1>,Lionel Messi,Lionel Messi
d9a5c028,<entity2>,Argentina,Argentinien
6e92e55e,<entity1>,Germany,Deutschland
3430c609,<entity1>,Winter Olympics,Olympischen Winterspiele
9b1ff28a,<entity1>,Grand Slam,Grand-Slam-Turnier
9b1ff28a,<entity2>,Roger Federer,Roger Federer
762c4472,<entity1>,Grand Slam,Grand-Slam-Turnier
762c4472,<entity2>,Maria Sharapova,Maria Sharapova
c165923a,<entity1>,San Francisco 49ers,San Francisco 49rs
c165923a,<entity2>,Super Bowl XLVII,Super Bowl
c2daf0ea,<entity1>,Michael Phelps,Michael Phelps
c2daf0ea,<entity2>,Olympics,Olympischen Spielen
3709934b,<entity1>,Trevor Lawrence,Trevor Lawrence
8cc14680,<entity1>,Caeleb Dressel,Caeleb Dressel
8cc14680,<entity2>,Olympics,Olympischen Spielen
f19a4aec,<entity1>,Brazil,Brasilien
f19a4aec,<entity2>,Copa America,Copa America
ba43a2c8,<entity1>,France,Frankreichs
9aa5ba3c,<entity1>,United States,Vereinigten Staaten
9aa5ba3c,<entity2>,Tokyo,Tokio
9aa5ba3c,<entity3>,Olympics,Olympischen Spielen
91465ad9,<entity1>,Kawhi Leonard,Kawhi Leonard
91465ad9,<entity2>,Los Angeles Clippers,Los Angeles Clippers
448888db,<entity1>,The Lord of the Rings,Der Herr der Ringe
448888db,<entity2>,Atlas Shrugged,Atlas wirft die Welt ab
1241c152,<entity1>,John Steinbeck,John Steinbeck
1241c152,<entity2>,The Grapes of Wrath,Früchte des Zorns
1241c152,<entity3>,The Pearl,Die Perle
05aa52f3,<entity1>,To Kill a Mockingbird,Wer die Nachtigall stört
05aa52f3,<entity2>,The Great Gatsby,Der große Gatsby
cf161d04,<entity1>,Brave New World,Schöne neue Welt
8147b1bf,<entity1>,Harry Potter,Harry Potter
8147b1bf,<entity2>,Lord of the Rings,Der Herr der Ringe
b66847d8,<entity1>,Captain Underpants,Kapitän Unterhose
b66847d8,<entity2>,Lord of the Rings,Der Herr der Ringe
d65817de,<entity1>,Lord of the Rings,Der Herr der Ringe
d65817de,<entity2>,Game of Thrones,Spiel der Throne
31e10b2d,<entity1>,Game of Thrones,Spiel der Throne
31e10b2d,<entity2>,Lord of the Rings,Der Herr der Ringe
7357f044,<entity1>,The Lord of the Rings,Der Herr der Ringe
7357f044,<entity2>,Harry Potter and the Sorcerer's Stone,Harry Potter
9422b507,<entity1>,Lord of the Flies,Herr der Fliegen
66ffbed2,<entity1>,Harry Potter,Harry Potter
66ffbed2,<entity2>,Goosebumps,Gänsehaut
74b3c0ee,<entity1>,The Great Gatsby,Große Gatsby
c17650e5,<entity1>,Wuthering Heights,Sturmhöhe
c17650e5,<entity2>,Pride and Prejudice,Stolz und
30fe2792,<entity1>,Phantom of the Opera,Das Phantom der Opfer
30fe2792,<entity2>,Frankenstein,Frankenstein
2ab4ffe7,<entity1>,The Wonderful Wizard of Oz,Der Zauberer von Oz
e8c37e16,<entity1>,The Lord of the Rings,Der Herr der Ringe
e8c37e16,<entity2>,J.R.R. Tolkien,J.R.R. Tolkien
dc39bb17,<entity1>,Cormac McCarthy,Cormac McCarthy
dc39bb17,<entity2>,Pulitzer Prize,Pulitzer-Preis
47a0c9cb,<entity1>,The Lord of the Rings,Der Herr der Ringe
3acf22eb,<entity1>,A Series of Unfortunate Events,Eine Reihe betrüblicher Ereignisse
da15c05f,<entity1>,Ernest Hemingway,Ernest Hemingway
da15c05f,<entity2>,Pulitzer Prize,Pulitzer-Preis
23fe636c,<entity1>,Ernest Hemingway,Ernest Hemingway
23fe636c,<entity2>,Nobel Prize,Nobel-Preis
c2bf96b2,<entity1>,Lord of the Rings,Herr der Ringe
5f33bacc,<entity1>,Ursulla K. Le Guin,Ursulla K. Le GUin
5f33bacc,<entity2>,Neubla Award,Nebula Award
6f07a44c,<entity1>,Triwizard Tournament,Trimagischen Turnier
f3d4746c,<entity1>,To Kill A Mocking Bird,Wer die Nachtigall stört
311d15b8,<entity1>,Pulitzer Prize,Pulitzer-Preis
311d15b8,<entity2>,John Kennedy Toole,John Kennedy Toole
5997092a,<entity1>,Lord of the Rings,Der Herr der Ringe
f446a5b2,<entity1>,Lord of the Rings,Herr der Ringe
f446a5b2,<entity2>,Bilbo Baggins,Bilbo Baggins
8cf65676,<entity1>,Lord of the Rings,Gandalf den Weißen
3e55e096,<entity1>,Ernest Hemingway,Ernest Hemigway
1a84be06,<entity1>,The Lord of the Rings,Herr Der Ringe-Buch
f992b16b,<entity1>,Gabriel García Márquez,Gabriel Garcia Márquez
45f01d01,<entity1>,Song of Ice and Fire,Das Lied von Eis und Feuer
6857e7a4,<entity1>,Lord of the Rings,Der Herr der Ringe
6ff78089,<entity1>,Bible,Bibel
8a680039,<entity1>,The Hobbit,Hobbit
cb45cca5,<entity1>,The Illiad,ODYSSEE
b055a3ad,<entity1>,Stanly Kubrick,Stanly Kubricks
e0096a94,<entity1>,Lord of the Rings,Herr der Ringe
dfb7e530,<entity1>,Lord of the Rings,Herr der Ringe
5ee89c84,<entity1>,Lord of the Rings,Herr der Ringe
5109c873,<entity1>,Schindler's List,Schindlers
ea3f1da9,<entity1>,Lord of the Rings,Der Herr der Ringe
eefb734c,<entity1>,Lord of the Rings,Herr der Ringe
92a85609,<entity1>,Red Mars,Roter Mars
bb189d18,<entity1>,Divine Comedy,Die Göttliche Komödie
70424242,<entity1>,The Martian Chronicles,Die Mars-Chroniken
57930e07,<entity1>,The Lord of the Rings,Der Herr der Ringe
e3087913,<entity1>,The Wonderful Wizard of Oz,Der Zauberer von
6feed4fe,<entity1>,To Kill a Mockingbird,Wer die Nachtigall stört
6d52fbf3,<entity1>,Mississippi State University,Mississippi State University
601cf3a4,<entity1>,Pride and Prejudice,Stolz und Vorurteil
113011ea,<entity1>,"20,000 Leagues Under the Sea",20.000 Meilen unter dem Meer
3e6df8ee,<entity1>,The Mortal Instruments,Chroniken der Unterwelt
99b7db04,<entity1>,Lord of the Rings,Der Herr der Ringe
bd2cae98,<entity1>,Percy Jackson & the Olympians,Percy Jackson
a608eb4c,<entity1>,Lord of the Rings,Der Herr der Ringe
c5457262,<entity1>,Neil Gaiman,Neil Gaiman
c5457262,<entity2>,Good Omens,Ein gutes Omen
b2b412f4,<entity1>,Alex Rider,Alex-Rider-Buch
432b3d5e,<entity1>,Lord of the Rings,Herr der Ringe
69ec1e6d,<entity1>,Lord of the Rings,Herr der Ringe
59cc468e,<entity1>,A Song of Ice and Fire,Das Lied von Eis und Feuer
c5dc4e4d,<entity1>,R.L. Stine,R.L Stine
10636e0e,<entity1>,R.L. Stine,Stine
0d6a8494,<entity1>,Shire,Hobbit
0d6a8494,<entity2>,Lord of the Rings,Der Herr der Ringe
ab11f5d2,<entity1>,Jay Gatsby,Jay Gatsby
ab11f5d2,<entity2>,The Great Gatsby,Der große Gatsby
775b573b,<entity1>,Allie,Allie
775b573b,<entity2>,Noah,Noah
775b573b,<entity3>,The Notebook,Wie
208ff033,<entity1>,Stephen King,Stephen King
208ff033,<entity2>,Pulitzer Prize,Pulitzer-Preis
d7642c02,<entity1>,Ray Bradbury,Ray Bradbury
d7642c02,<entity2>,The Martian Chronicles,Die Mars-Chroniken
5396a5d4,<entity1>,Harry Potter and the Goblet of Fire,Harry Potter und der Feuerkelch
3a8e94f4,<entity1>,Edith Wharton,Edith Wharton
3a8e94f4,<entity2>,Pulitzer Prize,Zeit der Unschuld
362da8cb,<entity1>,The Great Gatsby,Der große Gatsby
e91ffbf9,<entity1>,J.R.R. Tolkien,Tolkien
2d34d7d8,<entity1>,George Orwell,George Orwell
2d34d7d8,<entity2>,Animal Farm,Zweiten Weltkriegs
4cbd9d22,<entity1>,Henry Miller,Henry Miller
4cbd9d22,<entity2>,Pulitzer Prize,Pulitzer-Preis
8766997a,<entity1>,Charles Bukowski,Charles Bukowski
8766997a,<entity2>,Pulitzer Prize,Pulitzer-Preis
114c5a32,<entity1>,John Fante,John Fante
114c5a32,<entity2>,Pulitzer Prize,Pulitzer-Preis
aed6f654,<entity1>,The Beak of the Finch,The Break of the Finch
aed6f654,<entity2>,Pulitzer Prize,Pulitzer-Preis
842d1302,<entity1>,Lords of the Rings,Der Herr der Ringe
61dd9126,<entity1>,America,Amerika
61dd9126,<entity2>,UK,Vereinigte Königreich
fb7ba820,<entity1>,Mongolia,Mongolien
fb7ba820,<entity2>,China,China
c223d820,<entity1>,Mexico,Mexiko
c223d820,<entity2>,USA,Vereinigten Staaten
19bb6aeb,<entity1>,Canada,Kanada
19bb6aeb,<entity2>,United States,Vereinigten Staaten
cc4c681f,<entity1>,Canada,Kanada
cc4c681f,<entity2>,United States,Vereinigten Staaten
112ed79a,<entity1>,Canada,Kanada
112ed79a,<entity2>,United States,Vereinigten Staaten
93bb99ba,<entity1>,Canada,Kanada
93bb99ba,<entity2>,United States,Vereinigten Staaten
1725df9b,<entity1>,South Africa,Südafrika
1725df9b,<entity2>,Nigeria,Nigeria
8eeb3b9b,<entity1>,Brazil,Brasilien
8eeb3b9b,<entity2>,Australia,Australien
f0224326,<entity1>,Germany,Deutschland
f0224326,<entity2>,Spain,Spanien
601a806e,<entity1>,British Colombia,British Columbia
601a806e,<entity2>,Ontario,Ontario
b01d17a8,<entity1>,African,Gambia
b01d17a8,<entity2>,Gambia,Ruanda
4b6cd782,<entity1>,Mississippi River,Mississippi
4b6cd782,<entity2>,Colorado River,Colorado
fc21bd85,<entity1>,Rhine River,Rhein
fc21bd85,<entity2>,Danube River,Donau
7c408534,<entity1>,Brazil,Brasilien
7c408534,<entity2>,Mexico,Mexiko
ca2920b3,<entity1>,Brazil,Brasilien
ca2920b3,<entity2>,Mexico,Mexiko
912f8c51,<entity1>,USA,Russland
912f8c51,<entity2>,Russia,Vereinigten Staaten
66d9ba74,<entity1>,Missouri River,Missouri River
66d9ba74,<entity2>,Mississippi River,Mississippi
f2f45c4b,<entity1>,Elbe River,Elbe
f2f45c4b,<entity2>,Donau River,Donau
55e7694a,<entity1>,Pakistan,Pakistan
55e7694a,<entity2>,Brazil,Brasilien
cee160e9,<entity1>,Japan,Japan
cee160e9,<entity2>,South Korea,Süd-Korea
053265c6,<entity1>,Germany,Frankreich
053265c6,<entity2>,France,Deutschland
7368db41,<entity1>,Philippines,Philippinen
a800f35c,<entity1>,Australia,Australien
24fc3c9a,<entity1>,Europe,Europa
f8613ef0,<entity1>,South Asia,Südasien
ea14ae3d,<entity1>,Mexico,Mexiko
eb8435f8,<entity1>,Caspian Sea,Kaspische Meer
c4eec379,<entity1>,Canada,Kanada
7a2fbe54,<entity1>,United States,Vereinigten Staaten
5cc1c1a6,<entity1>,Canada,Kanada
816aec09,<entity1>,Mexico,Mexiko
88ba51c2,<entity1>,Great Britain,Großbritannien
932c6f20,<entity1>,Mississippi River,Mississippi
70ba4198,<entity1>,United States,Vereinigten Staaten
359691ae,<entity1>,Africa,Afrika
a9a648af,<entity1>,Asia,Asien
ba0fe6fc,<entity1>,Australia,Australien
5fadb2a4,<entity1>,Africa,Afrika
6d7e5b07,<entity1>,Egypt,Ägypten
944820eb,<entity1>,California,Kalifornien
e2881528,<entity1>,Australia,Australien
dede6343,<entity1>,Caribbean,Karibik
3bcae0ba,<entity1>,New Guinea,Neu Guinea
b4c5f29f,<entity1>,Europe,Europa
b4c5f29f,<entity2>,EU,EU
1901eb73,<entity1>,Southeastern Asia,Südostasien
1901eb73,<entity2>,Asian Tigers,Tiger
b777e915,<entity1>,West Africa,Westafrika
b997c050,<entity1>,Western Europe,Westeuropa
b997c050,<entity2>,European Union,Europäischen Union
d6744dfe,<entity1>,United Kingdom,Vereinigten Königreich
a2b8164d,<entity1>,Eastern Europe,Westeuropa
a2b8164d,<entity2>,Western Europe,Osteuropa
d222acc0,<entity1>,France,Frankreich
b25f849d,<entity1>,Eastern California,Ostkalifornien
b25f849d,<entity2>,Mojave Desert,Mojave-Wüste
b25f849d,<entity3>,Colorado,Colorado
e66c4ca7,<entity1>,North America,Nordamerikas
e66c4ca7,<entity2>,Florida,Florida
7bf322cf,<entity1>,North American,Nordamerika
7bf322cf,<entity2>,Pennsylvania,Pennsylvania
a2970b85,<entity1>,Italy,Italien
71ff7fe4,<entity1>,United States,Vereinigten Staaten
696bd1c9,<entity1>,United States,Nordamerika
4cb9e7e4,<entity1>,Italy,Italien
4cb9e7e4,<entity2>,Italy,Italien
cdfc3f93,<entity1>,Italy,Italien
8d354b9a,<entity1>,Greece,Griechenland
8d354b9a,<entity2>,Turkey,Türkei
5f9e2522,<entity1>,St. Basil's Cathedral,Basilius-Kathedrale
36f49b12,<entity1>,Zambia,Zambia
36f49b12,<entity2>,Indian Ocean,Indischen Ozean
36f49b12,<entity3>,Africa,Afrika
4c66873f,<entity1>,U.S.,Vereinigten Staaten
4c66873f,<entity2>,Great Lakes of North America,Nordamerika
6651d28f,<entity1>,North America,Nordamerika
bbf40502,<entity1>,Asia,Asien
a677cde2,<entity1>,U.S.,Vereinigten Staaten
42641e97,<entity1>,Canada,Kanada
771929cf,<entity1>,United States,Vereinigten Staaten
8c28dd69,<entity1>,Ecuador,Ecuador
8c28dd69,<entity2>,South America,Südamerika
f2b0b6ef,<entity1>,Andes,Anden
dbcc631e,<entity1>,Egypt,Ägypten
dbcc631e,<entity2>,Africa,Afrika
07bfd97d,<entity1>,U.S.,USA
07bfd97d,<entity2>,North America,Nordamerikas
45adeaf7,<entity1>,Montana,Montana
45adeaf7,<entity2>,Mississippi River,Mississippi
45adeaf7,<entity3>,St. Louis,St. Louis
17faf251,<entity1>,Southeast Asia,Südostasien
17faf251,<entity2>,Petronas Towers,Petronas-Türme
41ef4faa,<entity1>,South America,Südamerika
f61d0df9,<entity1>,Sudan,Sudan
f61d0df9,<entity2>,Egypt,Ägypten
f61d0df9,<entity3>,Mediterranean sea,Mittelmeer
1da15e89,<entity1>,Asia,Asien
1da15e89,<entity2>,Savage Mountain,Wilder Berg
a9d76f10,<entity1>,Wetterstein Mountains,Wettersteingebirge
a9d76f10,<entity2>,Germany,Deutschlands
4b1f8206,<entity1>,Minnesota,Minnesota
4b1f8206,<entity2>,North America,Nordamerika
4492a044,<entity1>,Alps,Alpen
4492a044,<entity2>,Austria,Österreich
c143e558,<entity1>,U.S.,USA
c143e558,<entity2>,Gulf of Mexico,Golf von Mexiko
044973bb,<entity1>,Mediterranean Sea,Mittelmeer
810a54eb,<entity1>,Karakoram,Karakorum Ragen
b7eefc7a,<entity1>,Mount Vesuvius,Vesuv
97b83673,<entity1>,Pacific Northwest,Vereinigten Staaten
2f4867c6,<entity1>,Great Lakes,Nordamerika
60f94bde,<entity1>,Russia,Russland
60f94bde,<entity2>,Ulaanbaatar,Ulan Bator
0bbbdb96,<entity1>,Antarctica,Antarktis
013946fa,<entity1>,Asia,Asiens
22f61189,<entity1>,Mount Vesuvius,Vesuv
207114fb,<entity1>,Statue,Freiheitsstatue
c16e5601,<entity1>,Spain,Spaniens
e293e18e,<entity1>,Italy,Italiens
9f7d8e76,<entity1>,Canada,Kanadas
ba10b41d,<entity1>,France,Frankreichs
e3bd8def,<entity1>,United States,Vereinigten Staaten
41c83f86,<entity1>,Africa,Afrika
75853289,<entity1>,Europe,Europa
1496a37f,<entity1>,United States,Vereinigten Staaten
c70ec1f7,<entity1>,Kilauea Volcano,Kilauea-Vulkan
c2e0c7bf,<entity1>,Asia,Asiens
ff0fc8ba,<entity1>,South America,Südamerika
da85e6e3,<entity1>,Africa,Afrika
63103437,<entity1>,Europe,Europa
965703dc,<entity1>,Asia,Asien
00f5f850,<entity1>,India,Indien
d05f0c85,<entity1>,United States,Vereinigten Staaten
0e30db29,<entity1>,Africa,Afrika
1b491ff5,<entity1>,South Korea,Südkorea
07f77d0b,<entity1>,Europe,Europas
dd5a010a,<entity1>,United States,Vereinigten Staaten
f1b8f86d,<entity1>,Africa,Afrikas
499af9d0,<entity1>,Asia,Asiens
7efefe76,<entity1>,Australia,Australien
d5bde6cd,<entity1>,South America,Südamerika
0bb3622c,<entity1>,United States,Vereinigten Staaten
53783c93,<entity1>,South America,Südamerikas
ac685cc1,<entity1>,North America,Nordamerika
039392d2,<entity1>,Asia,Asien
bc125929,<entity1>,North America,Nordamerika
97e0a464,<entity1>,Europe,Europa
c0e38f61,<entity1>,Barcelona,Barcelona
c0e38f61,<entity2>,Spain,Spaniens
7f246820,<entity1>,Canberra,Canberra
7f246820,<entity2>,Australia,Australien
080821ee,<entity1>,Ireland,Irland
080821ee,<entity2>,United Kingdom,Vereinte Königreich
b3993283,<entity1>,Madrid,Madrid
b3993283,<entity2>,Spain,Spanien
7a92f5fe,<entity1>,Germany,Deutschland
f2df0229,<entity1>,Bonn,Bonn
f2df0229,<entity2>,Germany,Deutschlands
2e86ee5f,<entity1>,Mogadishu,Mogadischu
2e86ee5f,<entity2>,Somalia,Somalias
ba0b3373,<entity1>,Scotland,Schottland
ba0b3373,<entity2>,United Kingdom,Vereinigten Königreichs
734006a7,<entity1>,Alaska,Alaska
734006a7,<entity2>,United States of America,Vereinigten Staaten von Amerika
5cbd4e80,<entity1>,Wyoming,Wyoming
5cbd4e80,<entity2>,United States of America,Vereinigten Staaten von Amerika
e90b7a40,<entity1>,Rocky Mountains,Rocky Mountains
e90b7a40,<entity2>,Europe,Europa
61fb6e73,<entity1>,Antarctica,Antarktika
419c437b,<entity1>,Australia,Australien
e3830c61,<entity1>,Italy,Italien
c7db7448,<entity1>,Mississippi River,Mississippi
6f41e0ad,<entity1>,Cuba,Kuba
6f41e0ad,<entity2>,Caribbean,Karibik
e5951a2b,<entity1>,Maine,Main
e5951a2b,<entity2>,Moosehead Lake,Moosehead Lake
87f36c14,<entity1>,Paris,Paris
87f36c14,<entity2>,France,Frankreich
d51761ce,<entity1>,Mexico,Mexiko
d51761ce,<entity2>,South America,Südamerika
ebc7c3f7,<entity1>,Oslo,Oslo
ebc7c3f7,<entity2>,Norway,Norwegen
75e64eed,<entity1>,Ottawa,Ottawa
75e64eed,<entity2>,Canada,Kanada
fa5d3b9a,<entity1>,New Delhi,Neu-Delhi
fa5d3b9a,<entity2>,India,Indien
9ec50e04,<entity1>,Rome,Rom
9ec50e04,<entity2>,China,China
8ae70e84,<entity1>,Nile River,Nil
8ae70e84,<entity2>,Africa,Afrikas
ca50084e,<entity1>,Volga River,Wolga
ca50084e,<entity2>,Europe,Europas
f26d2f61,<entity1>,Amazon River,Amazonas
f26d2f61,<entity2>,South America,Südamerikas
59ac1afb,<entity1>,Murray-Darling River,Murray-Darling-Fluss
59ac1afb,<entity2>,Australia,Australien
f52de081,<entity1>,United States,USA
f52de081,<entity2>,France,Frankreich
b659885a,<entity1>,California,Kalifornien
b659885a,<entity2>,Montana,Montana
e4a6345b,<entity1>,Stephen Harper,Stephen Harper
e4a6345b,<entity2>,Canada,Kanada
e4a6345b,<entity3>,Paul Martin,Paul Martin
81a30142,<entity1>,Winston Churchill,Winston Churchill
81a30142,<entity2>,UK,Vereinten Königreichs
81a30142,<entity3>,World War 1,ersten Weltkrieg
45f13515,<entity1>,Kevin McCarthy,Kevin Mc Carthy
45f13515,<entity2>,Nancy Pelosi,Nancy Pelosi
3d332689,<entity1>,California,Kalifornien
c2f44050,<entity1>,Pulitzer Prize,Pulitzer-Preis
9b5642a8,<entity1>,United States,Vereinigten Staaten
3df250c5,<entity1>,Olympics,Olympischen Spielen
ea7b694d,<entity1>,California,Kaliforniens
6dc92023,<entity1>,Trump,Trump
efe1e3cd,<entity1>,Pennsylvania,Penssylvania
de16f60d,<entity1>,Ohio,Ohio
0a0e0ae2,<entity1>,United States,Vereinigten Staaten
c5f08fe6,<entity1>,Trump,Trump
bc618490,<entity1>,Trump,Trump
385b5636,<entity1>,California,Kalifornien
8f32a38d,<entity1>,Hyde Park,Hyde Park
8f32a38d,<entity2>,New York,New York
8f32a38d,<entity3>,United States,Vereinigten Staaten
e152e8a0,<entity1>,California,Kalifornien
94aaf894,<entity1>,California,Kalifornien
63976563,<entity1>,California,Kalifornien
